age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,min_duration,age_bin,pdays_contacted
52,admin.,divorced,secondary,no,340,yes,no,cellular,17,apr,1,344,1,failure,7.716666666666667,"(48.0, 63.0]",1
53,management,married,primary,no,13901,yes,no,cellular,21,nov,1,0,0,unknown,0.9833333333333333,"(48.0, 63.0]",0
33,blue-collar,married,unknown,no,24,yes,no,cellular,14,may,1,0,0,unknown,8.916666666666666,"(17.925, 33.0]",0
53,blue-collar,single,primary,no,7724,no,no,cellular,20,nov,2,0,0,unknown,3.2666666666666666,"(48.0, 63.0]",0
31,services,single,secondary,no,181,no,no,cellular,30,apr,1,0,0,unknown,5.416666666666667,"(17.925, 33.0]",0
33,blue-collar,married,primary,no,2665,yes,no,unknown,23,may,2,0,0,unknown,5.966666666666667,"(17.925, 33.0]",0
32,blue-collar,single,secondary,no,53,yes,no,cellular,6,may,1,169,2,failure,2.55,"(17.925, 33.0]",1
52,blue-collar,married,secondary,no,409,no,no,cellular,8,aug,2,0,0,unknown,2.283333333333333,"(48.0, 63.0]",0
39,services,married,primary,no,0,no,no,cellular,6,may,2,282,3,failure,0.8166666666666667,"(33.0, 48.0]",1
30,management,single,tertiary,no,835,yes,no,cellular,4,aug,1,0,0,unknown,1.35,"(17.925, 33.0]",0
50,admin.,single,secondary,no,5816,yes,no,telephone,12,may,1,175,2,failure,3.6166666666666667,"(48.0, 63.0]",1
29,self-employed,married,tertiary,no,476,no,yes,cellular,5,feb,1,8,2,other,2.466666666666667,"(17.925, 33.0]",1
33,services,married,secondary,no,478,no,no,cellular,30,apr,2,0,0,unknown,7.916666666666667,"(17.925, 33.0]",0
37,blue-collar,married,secondary,no,-67,no,no,cellular,2,feb,1,0,0,unknown,2.6166666666666667,"(33.0, 48.0]",0
30,technician,divorced,secondary,no,789,yes,no,cellular,12,may,1,0,0,unknown,5.933333333333334,"(17.925, 33.0]",0
33,blue-collar,married,secondary,no,-271,yes,yes,unknown,26,may,2,0,0,unknown,1.9666666666666666,"(17.925, 33.0]",0
51,services,married,secondary,no,421,yes,no,cellular,15,apr,2,0,0,unknown,2.316666666666667,"(48.0, 63.0]",0
44,technician,divorced,secondary,no,976,yes,no,unknown,14,may,2,0,0,unknown,5.033333333333333,"(33.0, 48.0]",0
37,admin.,married,secondary,yes,0,no,no,unknown,9,jun,1,0,0,unknown,1.4833333333333334,"(33.0, 48.0]",0
48,services,married,secondary,no,2597,yes,no,cellular,6,may,2,355,1,failure,3.033333333333333,"(33.0, 48.0]",1
31,services,married,secondary,no,407,yes,no,cellular,15,apr,3,0,0,unknown,1.3333333333333333,"(17.925, 33.0]",0
19,student,single,secondary,no,424,no,no,cellular,30,jun,3,195,2,other,2.0166666666666666,"(17.925, 33.0]",1
37,unemployed,married,primary,no,3051,yes,no,cellular,20,nov,4,0,0,unknown,5.05,"(33.0, 48.0]",0
52,technician,married,secondary,no,2001,yes,no,unknown,27,may,4,0,0,unknown,1.5833333333333333,"(48.0, 63.0]",0
54,blue-collar,married,secondary,no,0,no,no,telephone,16,apr,1,150,1,failure,22.766666666666666,"(48.0, 63.0]",1
59,blue-collar,married,secondary,no,0,no,no,telephone,24,jul,3,0,0,unknown,6.55,"(48.0, 63.0]",0
43,blue-collar,married,primary,no,238,yes,yes,cellular,12,may,1,0,0,unknown,2.966666666666667,"(33.0, 48.0]",0
55,retired,divorced,primary,no,53,yes,no,unknown,29,may,2,0,0,unknown,1.4,"(48.0, 63.0]",0
29,technician,single,tertiary,no,226,yes,no,cellular,15,may,1,0,0,unknown,4.35,"(17.925, 33.0]",0
49,self-employed,married,primary,no,489,yes,no,unknown,27,may,4,0,0,unknown,1.4,"(48.0, 63.0]",0
57,retired,single,tertiary,no,842,no,no,cellular,13,aug,3,0,0,unknown,4.733333333333333,"(48.0, 63.0]",0
50,entrepreneur,married,primary,no,199,no,no,cellular,11,may,2,363,2,failure,3.8,"(48.0, 63.0]",1
32,management,married,tertiary,no,1270,no,no,cellular,19,aug,3,0,0,unknown,3.8666666666666667,"(17.925, 33.0]",0
34,management,married,tertiary,no,6203,no,no,telephone,21,nov,2,0,0,unknown,0.5666666666666667,"(33.0, 48.0]",0
57,retired,married,tertiary,no,42,no,no,cellular,29,aug,4,0,0,unknown,1.1333333333333333,"(48.0, 63.0]",0
53,entrepreneur,married,tertiary,no,49,no,yes,cellular,23,jul,5,0,0,unknown,6.983333333333333,"(48.0, 63.0]",0
40,admin.,single,unknown,no,355,yes,no,cellular,7,apr,2,138,6,other,5.75,"(33.0, 48.0]",1
28,student,single,secondary,no,970,no,no,cellular,8,nov,1,96,1,failure,2.283333333333333,"(17.925, 33.0]",1
48,blue-collar,married,secondary,no,893,no,no,cellular,13,aug,2,0,0,unknown,1.0333333333333334,"(33.0, 48.0]",0
30,technician,single,secondary,no,8,no,no,cellular,19,aug,17,0,0,unknown,0.4666666666666667,"(17.925, 33.0]",0
39,management,married,secondary,no,6012,no,no,telephone,19,nov,1,119,2,failure,2.3333333333333335,"(33.0, 48.0]",1
31,blue-collar,single,tertiary,no,60,yes,yes,unknown,6,may,1,0,0,unknown,6.483333333333333,"(17.925, 33.0]",0
38,self-employed,married,secondary,no,-17,yes,no,cellular,17,apr,3,326,1,other,1.8333333333333333,"(33.0, 48.0]",1
21,technician,single,unknown,no,360,no,no,cellular,26,may,2,0,0,unknown,2.183333333333333,"(17.925, 33.0]",0
53,management,married,primary,no,1925,no,no,cellular,19,nov,1,0,0,unknown,2.683333333333333,"(48.0, 63.0]",0
33,technician,married,secondary,no,1844,yes,no,unknown,29,may,3,0,0,unknown,4.016666666666667,"(17.925, 33.0]",0
55,blue-collar,married,secondary,no,2059,yes,no,cellular,11,may,1,259,4,failure,2.4833333333333334,"(48.0, 63.0]",1
31,technician,single,secondary,no,90,no,yes,unknown,4,jun,1,0,0,unknown,0.5833333333333334,"(17.925, 33.0]",0
33,management,single,tertiary,no,2465,no,no,cellular,16,nov,2,95,1,success,2.316666666666667,"(17.925, 33.0]",1
30,technician,single,tertiary,no,1289,yes,no,unknown,21,may,2,0,0,unknown,28.283333333333335,"(17.925, 33.0]",0
35,blue-collar,married,primary,no,914,yes,no,unknown,27,may,9,0,0,unknown,6.233333333333333,"(33.0, 48.0]",0
66,entrepreneur,married,primary,no,0,no,no,telephone,12,aug,1,0,0,unknown,11.683333333333334,"(63.0, 78.0]",0
52,management,married,tertiary,no,1701,yes,yes,cellular,17,nov,1,117,2,other,6.35,"(48.0, 63.0]",1
44,blue-collar,married,secondary,no,879,yes,no,cellular,3,apr,1,0,0,unknown,6.383333333333334,"(33.0, 48.0]",0
47,admin.,married,secondary,no,769,yes,no,cellular,13,aug,2,0,0,unknown,2.5166666666666666,"(33.0, 48.0]",0
53,management,married,tertiary,no,2578,no,no,cellular,4,aug,2,0,0,unknown,15.966666666666667,"(48.0, 63.0]",0
50,management,married,tertiary,no,4315,yes,no,cellular,22,jul,11,0,0,unknown,3.0166666666666666,"(48.0, 63.0]",0
59,technician,divorced,tertiary,no,0,no,no,cellular,8,aug,4,0,0,unknown,2.066666666666667,"(48.0, 63.0]",0
34,services,divorced,secondary,no,89,yes,no,cellular,15,may,4,0,0,unknown,31.183333333333334,"(33.0, 48.0]",0
58,technician,divorced,secondary,no,906,yes,yes,unknown,16,may,3,0,0,unknown,2.5833333333333335,"(48.0, 63.0]",0
30,technician,single,tertiary,no,10,no,no,cellular,26,aug,8,0,0,unknown,4.6,"(17.925, 33.0]",0
26,entrepreneur,single,tertiary,no,81,no,no,cellular,21,jul,3,0,0,unknown,4.366666666666666,"(17.925, 33.0]",0
44,management,married,tertiary,no,764,no,yes,cellular,15,jul,5,0,0,unknown,1.6166666666666667,"(33.0, 48.0]",0
48,management,married,unknown,no,970,no,no,cellular,31,jul,2,0,0,unknown,1.1166666666666667,"(33.0, 48.0]",0
41,technician,divorced,secondary,no,586,yes,no,unknown,19,jun,1,0,0,unknown,3.716666666666667,"(33.0, 48.0]",0
40,blue-collar,married,primary,no,-234,yes,no,cellular,6,may,1,0,0,unknown,4.583333333333333,"(33.0, 48.0]",0
75,retired,married,secondary,no,3771,no,no,telephone,15,apr,1,181,2,success,3.0833333333333335,"(63.0, 78.0]",1
35,services,married,secondary,no,843,yes,no,unknown,27,may,2,0,0,unknown,2.0,"(33.0, 48.0]",0
37,technician,married,secondary,no,1142,yes,no,cellular,17,jul,2,0,0,unknown,5.15,"(33.0, 48.0]",0
49,management,married,tertiary,no,322,no,no,cellular,6,aug,4,0,0,unknown,1.2,"(48.0, 63.0]",0
38,entrepreneur,married,secondary,no,65,no,no,cellular,5,feb,1,0,0,unknown,2.8833333333333333,"(33.0, 48.0]",0
34,technician,single,secondary,no,486,yes,no,unknown,27,may,1,0,0,unknown,3.0833333333333335,"(33.0, 48.0]",0
55,retired,married,secondary,no,2193,yes,yes,unknown,28,may,3,0,0,unknown,1.2,"(48.0, 63.0]",0
48,management,married,unknown,no,1103,yes,no,unknown,15,may,1,0,0,unknown,0.8666666666666667,"(33.0, 48.0]",0
48,blue-collar,married,secondary,no,2345,yes,yes,cellular,5,may,2,0,0,unknown,5.1,"(33.0, 48.0]",0
34,technician,married,tertiary,no,0,no,no,cellular,21,jul,2,0,0,unknown,9.816666666666666,"(33.0, 48.0]",0
36,management,married,tertiary,no,532,yes,no,cellular,14,may,1,0,0,unknown,10.05,"(33.0, 48.0]",0
35,admin.,married,secondary,no,725,yes,no,cellular,10,jul,1,0,0,unknown,6.7,"(33.0, 48.0]",0
48,blue-collar,married,secondary,no,0,no,no,cellular,6,aug,5,0,0,unknown,5.183333333333334,"(33.0, 48.0]",0
30,technician,single,secondary,no,2371,no,no,cellular,14,jun,1,384,2,other,11.016666666666667,"(17.925, 33.0]",1
45,blue-collar,married,secondary,no,90,yes,no,unknown,29,may,6,0,0,unknown,12.4,"(33.0, 48.0]",0
36,management,divorced,tertiary,no,0,yes,no,cellular,20,nov,8,0,0,unknown,6.3,"(33.0, 48.0]",0
32,blue-collar,single,secondary,no,1143,yes,yes,cellular,10,jul,1,0,0,unknown,6.866666666666666,"(17.925, 33.0]",0
38,blue-collar,married,primary,no,759,yes,no,cellular,11,may,1,0,0,unknown,0.95,"(33.0, 48.0]",0
36,blue-collar,married,secondary,no,4,yes,no,cellular,6,may,4,0,0,unknown,9.066666666666666,"(33.0, 48.0]",0
56,unemployed,divorced,tertiary,no,0,yes,no,cellular,30,jul,6,0,0,unknown,20.983333333333334,"(48.0, 63.0]",0
35,blue-collar,married,secondary,no,305,yes,no,cellular,18,may,7,367,25,failure,0.11666666666666667,"(33.0, 48.0]",1
26,management,single,tertiary,no,33,no,yes,cellular,8,jul,1,0,0,unknown,4.216666666666667,"(17.925, 33.0]",0
43,management,married,tertiary,no,2759,yes,yes,cellular,8,aug,2,0,0,unknown,5.483333333333333,"(33.0, 48.0]",0
33,technician,single,tertiary,no,6,no,no,cellular,25,aug,4,0,0,unknown,0.5,"(17.925, 33.0]",0
37,management,single,tertiary,no,-119,yes,no,unknown,11,jun,11,0,0,unknown,6.25,"(33.0, 48.0]",0
45,management,single,tertiary,no,5694,yes,no,cellular,18,nov,2,193,2,failure,2.4166666666666665,"(33.0, 48.0]",1
34,services,married,secondary,no,2211,no,no,unknown,8,may,1,0,0,unknown,2.4833333333333334,"(33.0, 48.0]",0
39,blue-collar,single,secondary,yes,0,yes,yes,cellular,6,feb,8,0,0,unknown,0.23333333333333334,"(33.0, 48.0]",0
49,technician,married,secondary,no,378,no,no,unknown,9,jun,2,0,0,unknown,3.15,"(48.0, 63.0]",0
32,services,single,secondary,no,1659,yes,no,unknown,30,may,6,0,0,unknown,2.0,"(17.925, 33.0]",0
36,technician,married,tertiary,no,301,yes,no,unknown,7,may,2,0,0,unknown,26.35,"(33.0, 48.0]",0
37,unemployed,divorced,secondary,no,74,yes,no,cellular,6,feb,1,275,1,failure,2.0,"(33.0, 48.0]",1
32,management,married,tertiary,no,1966,no,no,cellular,7,aug,4,0,0,unknown,7.266666666666667,"(17.925, 33.0]",0
40,technician,married,secondary,no,0,no,yes,unknown,26,jun,2,0,0,unknown,2.966666666666667,"(33.0, 48.0]",0
47,management,married,tertiary,no,260,no,yes,cellular,8,aug,2,0,0,unknown,2.3,"(33.0, 48.0]",0
56,management,single,tertiary,no,545,yes,no,cellular,29,jan,1,0,0,unknown,1.4333333333333333,"(48.0, 63.0]",0
49,blue-collar,single,primary,yes,-2604,yes,no,cellular,18,nov,1,0,0,unknown,2.3666666666666667,"(48.0, 63.0]",0
56,blue-collar,single,primary,no,39,yes,no,telephone,8,may,2,347,5,failure,3.183333333333333,"(48.0, 63.0]",1
33,self-employed,single,tertiary,no,94,yes,no,cellular,5,may,2,0,0,unknown,15.916666666666666,"(17.925, 33.0]",0
36,housemaid,married,primary,no,125,yes,no,cellular,29,jul,4,0,0,unknown,0.95,"(33.0, 48.0]",0
41,entrepreneur,married,tertiary,no,1065,yes,yes,unknown,29,may,1,0,0,unknown,9.216666666666667,"(33.0, 48.0]",0
51,housemaid,married,secondary,no,294,no,no,cellular,20,nov,1,0,0,unknown,10.666666666666666,"(48.0, 63.0]",0
37,blue-collar,married,secondary,no,-100,yes,no,cellular,18,may,2,349,2,failure,1.8,"(33.0, 48.0]",1
32,admin.,single,secondary,no,555,yes,no,cellular,9,sep,1,0,0,unknown,5.733333333333333,"(17.925, 33.0]",0
54,self-employed,married,tertiary,no,368,no,no,cellular,18,nov,2,110,4,failure,1.2333333333333334,"(48.0, 63.0]",1
52,admin.,married,secondary,no,0,no,yes,telephone,9,jul,1,0,0,unknown,1.0,"(48.0, 63.0]",0
37,admin.,divorced,secondary,no,-165,yes,no,unknown,3,jun,2,0,0,unknown,0.8,"(33.0, 48.0]",0
39,blue-collar,married,secondary,no,462,yes,no,cellular,13,may,1,0,0,unknown,9.833333333333334,"(33.0, 48.0]",0
47,technician,married,secondary,no,-938,yes,no,unknown,28,may,2,0,0,unknown,2.933333333333333,"(33.0, 48.0]",0
32,student,single,secondary,no,0,no,no,cellular,21,nov,1,0,0,unknown,3.433333333333333,"(17.925, 33.0]",0
30,services,single,secondary,no,311,yes,no,cellular,22,jul,1,0,0,unknown,10.9,"(17.925, 33.0]",0
50,management,divorced,tertiary,no,-5,yes,no,cellular,5,feb,1,8,1,other,18.633333333333333,"(48.0, 63.0]",1
43,technician,married,tertiary,no,591,yes,no,cellular,12,may,4,277,2,failure,2.05,"(33.0, 48.0]",1
46,blue-collar,married,secondary,no,0,yes,no,unknown,23,may,3,0,0,unknown,2.8666666666666667,"(33.0, 48.0]",0
57,technician,married,tertiary,no,1181,no,no,cellular,29,jul,2,182,2,success,2.816666666666667,"(48.0, 63.0]",1
29,management,married,tertiary,no,1022,yes,no,cellular,24,jul,1,0,0,unknown,6.8,"(17.925, 33.0]",0
19,student,single,unknown,no,60,no,no,cellular,14,aug,1,0,0,unknown,4.216666666666667,"(17.925, 33.0]",0
56,management,married,tertiary,no,935,yes,no,cellular,8,may,2,172,1,failure,3.4833333333333334,"(48.0, 63.0]",1
30,management,single,tertiary,no,697,no,no,cellular,28,apr,2,181,8,success,9.083333333333334,"(17.925, 33.0]",1
36,management,single,tertiary,no,490,no,no,cellular,22,may,1,0,0,unknown,1.2,"(33.0, 48.0]",0
37,technician,married,secondary,no,5287,yes,yes,cellular,11,aug,2,0,0,unknown,3.4833333333333334,"(33.0, 48.0]",0
40,blue-collar,married,primary,no,640,yes,yes,unknown,8,may,2,0,0,unknown,5.783333333333333,"(33.0, 48.0]",0
33,blue-collar,married,secondary,no,0,yes,yes,cellular,6,may,5,0,0,unknown,2.5833333333333335,"(17.925, 33.0]",0
78,housemaid,married,secondary,no,499,no,no,telephone,16,mar,4,0,0,unknown,1.3333333333333333,"(63.0, 78.0]",0
51,services,married,unknown,no,518,no,no,unknown,5,jun,3,0,0,unknown,5.2,"(48.0, 63.0]",0
58,management,divorced,tertiary,no,5701,no,no,cellular,30,apr,1,87,1,success,5.9,"(48.0, 63.0]",1
33,technician,married,tertiary,no,40,yes,no,cellular,14,jul,3,0,0,unknown,1.8333333333333333,"(17.925, 33.0]",0
57,unemployed,divorced,secondary,no,753,no,no,cellular,21,jul,8,0,0,unknown,12.166666666666666,"(48.0, 63.0]",0
36,technician,married,tertiary,no,341,no,no,cellular,12,feb,2,183,1,success,6.983333333333333,"(33.0, 48.0]",1
48,blue-collar,single,primary,no,1080,yes,no,unknown,16,jun,3,0,0,unknown,1.8666666666666667,"(33.0, 48.0]",0
33,management,single,tertiary,no,-149,yes,no,cellular,22,jul,3,0,0,unknown,6.383333333333334,"(17.925, 33.0]",0
41,blue-collar,married,secondary,no,-190,no,yes,cellular,29,jul,3,0,0,unknown,13.466666666666667,"(33.0, 48.0]",0
41,blue-collar,married,secondary,no,0,yes,no,cellular,1,apr,2,0,0,unknown,10.416666666666666,"(33.0, 48.0]",0
39,technician,divorced,secondary,no,1270,yes,no,unknown,29,may,4,0,0,unknown,4.083333333333333,"(33.0, 48.0]",0
42,management,married,tertiary,no,3718,yes,no,cellular,6,aug,2,0,0,unknown,0.8333333333333334,"(33.0, 48.0]",0
42,admin.,single,secondary,no,1601,no,no,unknown,20,jun,2,0,0,unknown,0.38333333333333336,"(33.0, 48.0]",0
22,technician,single,secondary,no,54,yes,yes,unknown,8,may,6,0,0,unknown,10.433333333333334,"(17.925, 33.0]",0
53,admin.,single,secondary,no,2398,yes,no,cellular,2,aug,1,180,2,failure,5.283333333333333,"(48.0, 63.0]",1
26,services,single,tertiary,no,2803,no,no,cellular,3,feb,7,0,0,unknown,0.18333333333333332,"(17.925, 33.0]",0
59,blue-collar,divorced,primary,no,1320,no,no,unknown,9,jun,1,0,0,unknown,8.7,"(48.0, 63.0]",0
33,management,single,unknown,no,1534,yes,no,cellular,11,jul,2,0,0,unknown,17.35,"(17.925, 33.0]",0
32,management,married,tertiary,no,710,yes,no,cellular,17,jul,2,0,0,unknown,3.0166666666666666,"(17.925, 33.0]",0
36,technician,married,secondary,no,5521,no,no,unknown,6,jun,1,0,0,unknown,1.0166666666666666,"(33.0, 48.0]",0
24,technician,single,secondary,no,3843,no,no,cellular,15,jul,2,0,0,unknown,9.35,"(17.925, 33.0]",0
39,blue-collar,married,primary,no,830,yes,no,unknown,8,may,2,0,0,unknown,4.1,"(33.0, 48.0]",0
43,management,married,secondary,no,2411,yes,no,cellular,11,aug,7,0,0,unknown,2.066666666666667,"(33.0, 48.0]",0
44,admin.,single,secondary,no,-30,yes,no,unknown,7,may,5,0,0,unknown,6.733333333333333,"(33.0, 48.0]",0
35,entrepreneur,married,tertiary,no,129,yes,no,cellular,20,apr,3,151,5,other,3.85,"(33.0, 48.0]",1
44,management,married,secondary,no,488,no,yes,cellular,30,jul,11,0,0,unknown,4.866666666666666,"(33.0, 48.0]",0
41,services,married,secondary,no,2399,yes,no,cellular,15,may,2,351,2,failure,5.05,"(33.0, 48.0]",1
28,services,single,secondary,no,168,no,no,cellular,12,jan,1,194,1,other,6.45,"(17.925, 33.0]",1
55,blue-collar,married,primary,no,1101,no,no,unknown,18,jun,3,0,0,unknown,12.4,"(48.0, 63.0]",0
47,technician,married,secondary,no,0,no,no,cellular,21,nov,1,10,1,failure,9.85,"(33.0, 48.0]",1
50,blue-collar,married,secondary,no,253,yes,yes,cellular,5,may,2,0,0,unknown,7.916666666666667,"(48.0, 63.0]",0
37,technician,married,tertiary,no,3043,yes,no,cellular,5,may,1,300,1,failure,4.15,"(33.0, 48.0]",1
29,management,married,tertiary,no,4328,no,no,cellular,27,apr,8,0,0,unknown,2.0166666666666666,"(17.925, 33.0]",0
30,management,single,tertiary,no,4,yes,no,cellular,17,jul,1,0,0,unknown,4.733333333333333,"(17.925, 33.0]",0
40,entrepreneur,divorced,tertiary,no,1225,yes,no,cellular,11,jul,2,0,0,unknown,15.316666666666666,"(33.0, 48.0]",0
27,admin.,married,secondary,no,3415,no,no,cellular,9,oct,3,184,1,success,4.433333333333334,"(17.925, 33.0]",1
30,services,single,tertiary,no,1785,no,no,cellular,8,aug,2,0,0,unknown,1.8,"(17.925, 33.0]",0
32,technician,single,tertiary,no,1454,yes,no,cellular,20,apr,1,335,1,other,3.1666666666666665,"(17.925, 33.0]",1
32,admin.,married,secondary,no,413,yes,no,cellular,20,apr,3,341,2,failure,1.5833333333333333,"(17.925, 33.0]",1
59,services,married,secondary,no,2965,yes,no,cellular,13,may,3,0,0,unknown,32.833333333333336,"(48.0, 63.0]",0
32,services,single,secondary,no,148,yes,no,cellular,18,nov,1,0,0,unknown,2.5,"(17.925, 33.0]",0
29,blue-collar,married,unknown,no,559,yes,no,unknown,29,may,2,0,0,unknown,3.033333333333333,"(17.925, 33.0]",0
49,management,divorced,tertiary,no,1115,no,no,unknown,19,jun,9,0,0,unknown,2.3,"(48.0, 63.0]",0
40,management,single,tertiary,no,0,no,no,cellular,6,aug,6,0,0,unknown,10.683333333333334,"(33.0, 48.0]",0
34,blue-collar,single,primary,no,18,no,no,cellular,18,may,4,360,3,other,5.4,"(33.0, 48.0]",1
50,technician,divorced,tertiary,no,-1455,yes,yes,cellular,6,feb,1,0,0,unknown,1.9833333333333334,"(48.0, 63.0]",0
57,housemaid,married,secondary,no,158,yes,no,telephone,10,jul,1,0,0,unknown,1.2166666666666666,"(48.0, 63.0]",0
58,management,married,tertiary,no,1831,no,no,cellular,17,nov,1,0,0,unknown,25.516666666666666,"(48.0, 63.0]",0
50,blue-collar,married,primary,no,1290,yes,no,unknown,30,may,14,0,0,unknown,1.0833333333333333,"(48.0, 63.0]",0
56,technician,married,secondary,no,359,yes,no,unknown,6,jun,4,0,0,unknown,3.6666666666666665,"(48.0, 63.0]",0
37,blue-collar,divorced,secondary,no,-175,yes,no,cellular,30,jan,4,266,1,failure,10.633333333333333,"(33.0, 48.0]",1
26,self-employed,single,tertiary,no,-101,no,yes,cellular,29,jan,1,0,0,unknown,2.8666666666666667,"(17.925, 33.0]",0
44,blue-collar,married,secondary,no,326,yes,no,unknown,14,may,2,0,0,unknown,0.5833333333333334,"(33.0, 48.0]",0
27,admin.,divorced,secondary,no,451,yes,no,cellular,16,jul,1,0,0,unknown,10.866666666666667,"(17.925, 33.0]",0
41,retired,single,primary,no,2579,no,no,cellular,27,jul,1,287,1,failure,3.9166666666666665,"(33.0, 48.0]",1
38,admin.,married,secondary,no,271,no,no,cellular,7,apr,3,0,0,unknown,1.0,"(33.0, 48.0]",0
75,retired,divorced,secondary,no,2199,no,no,telephone,13,nov,1,0,0,unknown,2.283333333333333,"(63.0, 78.0]",0
45,blue-collar,married,secondary,no,2603,yes,yes,cellular,7,aug,2,0,0,unknown,3.9166666666666665,"(33.0, 48.0]",0
31,management,married,tertiary,no,156,no,no,cellular,20,aug,2,0,0,unknown,1.2833333333333334,"(17.925, 33.0]",0
41,management,divorced,tertiary,no,4495,yes,no,cellular,11,aug,5,0,0,unknown,0.9166666666666666,"(33.0, 48.0]",0
47,services,married,secondary,no,382,yes,no,unknown,23,may,4,0,0,unknown,0.95,"(33.0, 48.0]",0
36,management,married,tertiary,no,203,no,no,cellular,25,jan,1,88,1,success,4.25,"(33.0, 48.0]",1
